1,261.876088,"(0.,Bot)"
2,263.172336,"(0.,Bot)","(5210.,Top)","(5499.,Bot)","(5686.,Top)","(6202.,Bot)"
3,263.665213,"(0.,Bot)","(4205.,Top)","(6488.,Bot)","(10798.,Top)","(11056.,Bot)","(11245.,Top)","(11281.,Bot)"
4,269.579365,"(0.,Bot)","(1372.,Top)","(1831.,Bot)","(3786.,Top)","(7031.,Bot)","(7186.,Top)","(7386.,Bot)","(10125.,Top)","(10209.,Bot)","(10538.,Top)","(12244.,Bot)"
5,267.844489,"(0.,Bot)","(988.,Top)","(1831.,Bot)","(3786.,Top)","(7031.,Bot)","(7186.,Top)","(7386.,Bot)","(10114.,Top)","(12244.,Bot)"
6,257.404126,"(0.,Bot)","(988.,Top)","(1831.,Bot)","(3786.,Top)","(7138.,Bot)","(7186.,Top)","(7386.,Bot)","(10114.,Top)","(12244.,Bot)"
7,268.758709,"(0.,Bot)","(988.,Top)","(1831.,Bot)","(3786.,Top)","(7138.,Bot)","(7186.,Top)","(7386.,Bot)","(10114.,Top)","(12244.,Bot)"
8,271.232406,"(0.,Bot)","(988.,Top)","(1831.,Bot)","(3786.,Top)","(7138.,Bot)","(7186.,Top)","(7386.,Bot)","(10114.,Top)","(12244.,Bot)"
9,272.991247,"(0.,Bot)","(988.,Top)","(1831.,Bot)","(3786.,Top)","(7138.,Bot)","(7186.,Top)","(7386.,Bot)","(10114.,Top)","(12244.,Bot)"
10,273.671054,"(0.,Bot)","(988.,Top)","(1831.,Bot)","(3786.,Top)","(7138.,Bot)","(7186.,Top)","(7386.,Bot)","(10114.,Top)","(12244.,Bot)"
